surfer_id,surfer_name,country,event_id,event_name,event_location,tour_type,event_final_position,event_points_earned,heat_id,round_name,heat_position,heat_total_score,heat_advanced,heat_date,wave_scores
13927,Kai Odriozola,Spain,4610,Lexus US Open of Surfing presented by Pacifico,Unknown,MCS,,,heat_102291,Round of 64 - Heat 11,3,10.93,False,,5.7|5.23|2.57|2.3|0.8
13927,Kai Odriozola,Spain,4657,EDP Ericeira Pro,Unknown,MCS,,,heat_103425,Round of 32 - Heat 6,4,6.06,False,,0.93|3.33|1.83|2.73
13927,Kai Odriozola,Spain,4657,EDP Ericeira Pro,Unknown,MCS,,,heat_103413,Round of 64 - Heat 10,2,11.07,True,,6.0|3.17|5.07|1.83
13927,Kai Odriozola,Spain,4665,Corona Saquarema Pro presented by Banco do Brasil,Unknown,MCS,,,heat_103547,Round of 64 - Heat 16,3,10.0,False,,0.5|6.07|3.33|0.3|3.93|0.87
13927,Kai Odriozola,Spain,4813,Pro Taghazout Bay,Unknown,MQS,,,heat_58232,Quarterfinals - Heat 1,2,14.46,False,,3.0|7.33|7.13|3.33
13927,Kai Odriozola,Spain,4813,Pro Taghazout Bay,Unknown,MQS,,,heat_9617,Round of 16 - Heat 1,1,17.3,True,,0.83|8.0|0.83|5.57|9.3
13927,Kai Odriozola,Spain,4813,Pro Taghazout Bay,Unknown,MQS,,,heat_3102,Round of 32 - Heat 3,2,11.67,True,,0.67|5.07|0.4|6.6|0.33
13927,Kai Odriozola,Spain,4813,Pro Taghazout Bay,Unknown,MQS,,,heat_3158,Round of 64 - Heat 5,1,11.5,True,,6.83|4.67|1.0
13927,Kai Odriozola,Spain,4872,Caparica Surf Fest 2025,Unknown,MQS,,,heat_50579,Round of 32 - Heat 8,3,10.97,False,,0.6|1.0|2.07|4.1|1.0|1.87|5.07|5.9
13927,Kai Odriozola,Spain,4872,Caparica Surf Fest 2025,Unknown,MQS,,,heat_12632,Round of 64 - Heat 15,1,10.43,True,,1.5|1.87|5.03|1.87|5.4|2.4|1.0
13927,Kai Odriozola,Spain,4566,Sydney Pro Junior,Unknown,MJUN,,,heat_45578,Quarter Final - Heat 2,4,5.73,False,,2.33|3.4|0.43|0.8|0.9
13927,Kai Odriozola,Spain,4566,Sydney Pro Junior,Unknown,MJUN,,,heat_23155,Round of 32 - Heat 2,2,10.97,True,,5.5|0.8|2.83|0.7|4.9|1.07|5.47|4.5|0.53
13927,Kai Odriozola,Spain,4566,Sydney Pro Junior,Unknown,MJUN,,,heat_30054,Round of 64 - Heat 1,2,13.3,True,,3.17|0.7|2.23|7.0|1.07|6.3|0.2|4.63
13927,Kai Odriozola,Spain,4566,Sydney Pro Junior,Unknown,MJUN,,,heat_3400,Round of 72 - Heat 1,1,8.47,True,,0.63|4.5|3.97
13927,Kai Odriozola,Spain,4598,O'Neill SMTH Shapes Ballito Pro Junior,Unknown,MJUN,,,heat_54741,Quarterfinals - Heat 4,2,7.33,False,,1.0|0.97|1.67|2.73|4.0|2.4|3.33|1.0
13927,Kai Odriozola,Spain,4598,O'Neill SMTH Shapes Ballito Pro Junior,Unknown,MJUN,,,heat_18973,Round of 16 - Heat 4,1,10.5,True,,0.43|5.17|2.93|0.63|1.6|5.33|0.23|0.7
13927,Kai Odriozola,Spain,4598,O'Neill SMTH Shapes Ballito Pro Junior,Unknown,MJUN,,,heat_50579,Round of 32 - Heat 8,1,12.66,True,,5.33|7.33|0.43|1.93
13927,Kai Odriozola,Spain,4598,O'Neill SMTH Shapes Ballito Pro Junior,Unknown,MJUN,,,heat_81191,Round of 48 - Heat 7,2,9.67,True,,5.0|2.17|4.5|4.67|4.4|1.67
13927,Kai Odriozola,Spain,4696,World Junior Championships,Unknown,MJUN,,,heat_104496,Quarterfinals - Heat 4,2,14.43,False,,0.5|5.83|0.43|0.87|0.53|4.83|4.43|0.83|8.6
13927,Kai Odriozola,Spain,4696,World Junior Championships,Unknown,MJUN,,,heat_104492,Round of 16 - Heat 8,1,13.64,True,,1.57|3.0|0.37|0.87|2.07|0.83|5.47|8.17|1.6
13927,Kai Odriozola,Spain,4696,World Junior Championships,Unknown,MJUN,,,heat_104473,Opening Round - Heat 5,1,10.67,True,,1.93|1.97|5.5|0.4|2.73|5.17
748,Karlos Gomez,Basque Country,1833,Pro Zarautz,Unknown,MQS,,,heat_30301,Round 2,4,6.94,False,,3.0|3.43|2.87|3.47|3.47|0.67
16086,Kenia Carril,Spain,4634,ABANCA Pantin Classic Galicia Pro,Unknown,WQS,,,heat_29185,Round of 64 - Heat 6,4,5.1,False,,0.001|1.372|3.73|0.33|2.0|0.5|2.03|0.6
16086,Kenia Carril,Spain,4915,GADIS Junior Pro Ferrol,Unknown,WJUN,,,heat_14619,Quarterfinals - Heat 2,4,7.1,False,,3.33|3.77|3.23|0.93
16086,Kenia Carril,Spain,4915,GADIS Junior Pro Ferrol,Unknown,WJUN,,,heat_23155,Round of 32 - Heat 2,2,9.23,True,,4.27|3.37|4.6|4.63|2.0
16086,Kenia Carril,Spain,5059,ROXY Junior Pro Capbreton,Unknown,WJUN,,,heat_29385,Semifinals - Heat 2,4,5.74,False,,2.17|3.57
16086,Kenia Carril,Spain,5059,ROXY Junior Pro Capbreton,Unknown,WJUN,,,heat_54741,Quarterfinals - Heat 4,2,8.5,True,,2.33|4.0|1.0|4.03|2.53|2.57|4.47
16086,Kenia Carril,Spain,5059,ROXY Junior Pro Capbreton,Unknown,WJUN,,,heat_46665,Round of 32 - Heat 6,2,7.7,True,,2.5|1.5|4.5|3.2|0.67|0.53|0.4
17104,Kenjiro Erostarbe,Spain,4281,Morocco Mall Junior Pro Casablanca,Unknown,MJUN,,,heat_93087,Round of 64 - Heat 10,3,7.77,False,,4.5|3.27|2.37
17104,Kenjiro Erostarbe,Spain,4281,Morocco Mall Junior Pro Casablanca,Unknown,MJUN,,,heat_88785,Round of 96 - Heat 9,2,7.23,True,,3.0|1.5|2.67|4.23|0.17|2.07|1.0|2.13
17104,Kenjiro Erostarbe,Spain,4281,Morocco Mall Junior Pro Casablanca,Unknown,MJUN,,,heat_87224,Round of 128 - Heat 9,1,9.1,True,,3.5|5.5|3.6
17104,Kenjiro Erostarbe,Spain,4349,E.Leclerc Pont-l'Abbé Junior Pro La Torche,Unknown,MJUN,,,heat_96527,Round of 96 - Heat 6,3,10.33,False,,1.1|1.07|0.5|3.17|4.0|3.23|0.33|0.47|6.33|1.47|3.63|1.1
17104,Kenjiro Erostarbe,Spain,4349,E.Leclerc Pont-l'Abbé Junior Pro La Torche,Unknown,MJUN,,,heat_63377,Round of 128 - Heat 5,2,9.63,True,,6.33|3.3|0.83
17104,Kenjiro Erostarbe,Spain,4352,Cabreiroá Junior Pro Razo-Caión,Unknown,MJUN,,,heat_25610,Round of 96 - Heat 2,3,7.4,False,,0.93|1.37|3.7|1.0|3.67|0.93|3.7|1.0
14358,Keoni Lasa,Basque Country,4889,Burton Automotive Newcastle Surfest presented by Bonsoy,Unknown,MCS,,,heat_106828,Round of 64 - Heat 15,3,11.1,False,,1.43|0.87|2.27|5.33|0.73|5.77|0.5|4.17
14358,Keoni Lasa,Basque Country,4921,Ballito Pro presented by O'Neill,Unknown,MCS,,,heat_107527,Round of 64 - Heat 10,4,8.47,False,,4.17|0.63|4.3|1.3
14358,Keoni Lasa,Basque Country,4929,Lexus US Open of Surfing,Unknown,MCS,,,heat_108137,Round of 64 - Heat 7,4,7.43,False,,4.13|3.3
14358,Keoni Lasa,Basque Country,4813,Pro Taghazout Bay,Unknown,MQS,,,heat_23716,Round of 32 - Heat 5,3,6.0,False,,1.87|0.37|2.43|0.77|3.1|2.9
14358,Keoni Lasa,Basque Country,4813,Pro Taghazout Bay,Unknown,MQS,,,heat_93087,Round of 64 - Heat 10,1,10.47,True,,0.83|2.1|6.5|1.27|1.43|3.97
14358,Keoni Lasa,Basque Country,4872,Caparica Surf Fest 2025,Unknown,MQS,,,heat_68007,Round of 16 - Heat 3,3,10.67,False,,3.0|4.97|5.7|2.0|0.83|2.27|4.37|1.0|4.07|4.9
14358,Keoni Lasa,Basque Country,4872,Caparica Surf Fest 2025,Unknown,MQS,,,heat_50579,Round of 32 - Heat 8,2,12.5,True,,6.83|3.4|5.67|1.0
14358,Keoni Lasa,Basque Country,4872,Caparica Surf Fest 2025,Unknown,MQS,,,heat_3053,Round of 64 - Heat 16,1,12.0,True,,4.4|5.33|4.57|1.83|6.67|0.5|3.0
14358,Keoni Lasa,Basque Country,4919,Ballito Open,Unknown,MQS,,,heat_46665,Round of 32 - Heat 6,3,9.44,False,,4.67|4.77|0.87|3.4
14358,Keoni Lasa,Basque Country,4919,Ballito Open,Unknown,MQS,,,heat_36971,Round of 48 - Heat 5,2,10.0,True,,4.5|1.83|5.5|4.37|1.73|0.8|0.33|2.93|1.8
14358,Keoni Lasa,Basque Country,4919,Ballito Open,Unknown,MQS,,,heat_3158,Round of 64 - Heat 5,1,12.33,True,,3.67|8.0|4.33
14358,Keoni Lasa,Basque Country,4937,Caraïbos Lacanau Pro,Unknown,MQS,,,heat_23716,Round of 32 - Heat 5,3,9.07,False,,4.0|5.07|0.83|0.5
14358,Keoni Lasa,Basque Country,4937,Caraïbos Lacanau Pro,Unknown,MQS,,,heat_26884,Round of 64 - Heat 9,1,11.0,True,,2.1|6.17|3.37|4.83|2.4|4.57
14358,Keoni Lasa,Basque Country,4933,Boardmasters Open 2025,Unknown,MQS,,,heat_14619,Quarterfinals - Heat 2,4,11.07,False,,0.5|6.0|3.67|0.5|0.5|1.83|4.33|2.17|5.07
14358,Keoni Lasa,Basque Country,4933,Boardmasters Open 2025,Unknown,MQS,,,heat_81658,Round of 32 - Heat 4,1,10.04,True,,4.83|5.17|2.67|4.87|0.5
14358,Keoni Lasa,Basque Country,4933,Boardmasters Open 2025,Unknown,MQS,,,heat_24951,Round of 64 - Heat 8,1,13.27,True,,3.17|4.73|2.17|5.27|8.0|0.93|4.1|1.6
14358,Keoni Lasa,Basque Country,4572,Morocco Mall Junior Pro Casablanca,Unknown,MJUN,,,heat_21514,Semifinals - Heat 1,4,5.26,False,,1.0|1.03|1.13|0.57|4.13|1.0
14358,Keoni Lasa,Basque Country,4572,Morocco Mall Junior Pro Casablanca,Unknown,MJUN,,,heat_58232,Quarterfinals - Heat 1,2,12.73,True,,4.5|0.43|3.93|6.2|6.53
14358,Keoni Lasa,Basque Country,4572,Morocco Mall Junior Pro Casablanca,Unknown,MJUN,,,heat_23155,Round of 32 - Heat 2,1,12.67,True,,0.67|6.5|2.63|5.93|6.17
14358,Keoni Lasa,Basque Country,4572,Morocco Mall Junior Pro Casablanca,Unknown,MJUN,,,heat_72116,Round of 64 - Heat 3,1,11.47,True,,6.0|5.47|1.07|1.0|1.2|0.5|1.1|2.83
14358,Keoni Lasa,Basque Country,4655,Cabreiroá Junior Pro Razo,Unknown,MJUN,,,heat_16823,Round of 64 - Heat 14,4,6.1,False,,0.5|0.63|2.97|1.0|0.67|1.07|3.13
14358,Keoni Lasa,Basque Country,4696,World Junior Championships,Unknown,MJUN,,,heat_104481,Elimination Round - Heat 5,2,10.0,False,,0.2|1.93|1.33|2.0|5.17|0.13|4.83|0.3|4.43|2.2
14358,Keoni Lasa,Basque Country,4696,World Junior Championships,Unknown,MJUN,,,heat_104470,Opening Round - Heat 2,3,8.43,True,,0.5|4.23|3.33|4.2|0.57
9939,Kike Suarez,Spain,3986,Estrella Galicia Caparica Surf Fest 2022,Unknown,MQS,,,heat_86782,Round of 96 - Heat 8,3,8.6,False,,4.43|4.17|2.67|1.93|1.13|1.0
9939,Kike Suarez,Spain,4140,Junior Pro Morocco Mall,Unknown,MJUN,,,heat_83680,Round of 96 - Heat 11,3,8.13,False,,3.73|1.23|0.43|2.43|4.3|0.97|3.83
9939,Kike Suarez,Spain,4025,Cabreiroa Junior Pro Ferrol,Unknown,MJUN,,,heat_30054,Round of 64 - Heat 1,4,5.0,False,,3.17|1.83
9939,Kike Suarez,Spain,4025,Cabreiroa Junior Pro Ferrol,Unknown,MJUN,,,heat_66728,Round of 96 - Heat 1,1,11.26,True,,0.23|5.93|5.33|0.57|0.47|0.43
9939,Kike Suarez,Spain,4006,E.Leclerc Pont-l'Abbé Junior Pro La Torche,Unknown,MJUN,,,heat_26884,Round of 64 - Heat 9,4,7.0,False,,5.0|1.07|2.0
9939,Kike Suarez,Spain,4006,E.Leclerc Pont-l'Abbé Junior Pro La Torche,Unknown,MJUN,,,heat_88785,Round of 96 - Heat 9,1,15.17,True,,4.83|7.67|7.5
7148,Kodiak Semsch,Basque Country,1036,Billabong Pico Alto,Unknown,MBWT,,,heat_849,Round 1,5,12.33,False,,1.67
2671,Kosme Fernandez,Basque Country,341,Islas Canarias Ocean and Earth Pro,Unknown,MQS,,,heat_55391,Round of 48,4,8.35,False,,3.0|5.35
16876,Laine Fernandez Goenaga,Basque Country,4915,GADIS Junior Pro Ferrol,Unknown,WJUN,,,heat_50579,Round of 32 - Heat 8,3,7.5,False,,3.73|3.0|0.97|3.77|2.77
16876,Laine Fernandez Goenaga,Basque Country,5059,ROXY Junior Pro Capbreton,Unknown,WJUN,,,heat_14619,Quarterfinals - Heat 2,4,3.93,False,,0.4|0.33|0.4|0.7|0.77|3.03|0.9
16876,Laine Fernandez Goenaga,Basque Country,5059,ROXY Junior Pro Capbreton,Unknown,WJUN,,,heat_81658,Round of 32 - Heat 4,1,10.07,True,,5.17|1.83|1.17|2.17|4.9
3772,Lander Davila,Basque Country,3010,Cabreiroá Pro Zarautz Basque Country,Unknown,MQS,,,heat_54361,Round 3 - Heat 13,3,12.5,False,,2.83|3.9|7.17|5.33
3772,Lander Davila,Basque Country,3010,Cabreiroá Pro Zarautz Basque Country,Unknown,MQS,,,heat_34271,Round 2 - Heat 14,2,11.7,True,,0.5|3.77|6.23|0.5|5.47
3772,Lander Davila,Basque Country,1408,Caparica Junior Pro,Unknown,MJUN,,,heat_64921,Round 3,3,8.67,False,,1.0|7.67|0.63|0.73
3772,Lander Davila,Basque Country,1591,Junior Pro Biscarrosse,Unknown,MJUN,,,heat_6552,Round 4,4,6.2,False,,2.6|0.8|0.43|1.03|3.6|1.2
3772,Lander Davila,Basque Country,1591,Junior Pro Biscarrosse,Unknown,MJUN,,,heat_64921,Round 3,1,8.7,True,,1.93|5.67|0.33|3.03|0.5
3772,Lander Davila,Basque Country,1453,Junior Pro Espinho,Unknown,MJUN,,,heat_92125,Final,1,14.27,False,,4.0|7.17|0.37|2.33|4.47|7.1|1.2
3772,Lander Davila,Basque Country,1453,Junior Pro Espinho,Unknown,MJUN,,,heat_58739,Semifinals,2,10.83,True,,1.07|1.5|5.13|4.7|0.93|4.77|5.7|1.07
3772,Lander Davila,Basque Country,1453,Junior Pro Espinho,Unknown,MJUN,,,heat_8373,Quarterfinals,2,8.93,True,,2.23|3.83|5.1|3.1|1.83
3772,Lander Davila,Basque Country,1453,Junior Pro Espinho,Unknown,MJUN,,,heat_6552,Round 4,1,14.83,True,,6.33|3.5|4.7|4.03|8.5|5.6
3772,Lander Davila,Basque Country,1453,Junior Pro Espinho,Unknown,MJUN,,,heat_64921,Round 3,2,10.64,True,,5.27|5.07|5.37|2.57
3772,Lander Davila,Basque Country,1552,Pro A Coruna,Unknown,MJUN,,,heat_8373,Quarterfinals,4,5.07,False,,2.0|0.5|1.57|1.27|1.2|1.07|2.67|1.77|2.13|2.4|1.73
3772,Lander Davila,Basque Country,1552,Pro A Coruna,Unknown,MJUN,,,heat_30301,Round 2,1,11.27,True,,1.0|7.17|3.2|4.1|0.33
3772,Lander Davila,Basque Country,1466,Junior Pro Sopela,Unknown,MJUN,,,heat_6552,Round 4,4,4.0,False,,0.67|1.0|3.0
3772,Lander Davila,Basque Country,1466,Junior Pro Sopela,Unknown,MJUN,,,heat_64921,Round 3,1,10.67,True,,4.5|3.87|3.6|4.07|6.17
3772,Lander Davila,Basque Country,1466,Junior Pro Sopela,Unknown,MJUN,,,heat_30301,Round 2,1,8.74,True,,7.67|1.07
3772,Lander Davila,Basque Country,1466,Junior Pro Sopela,Unknown,MJUN,,,heat_849,Round 1,1,13.17,True,,0.73|3.77|3.23|4.17|1.4|7.67|5.5|0.5|1.07|1.37|3.0|1.83
9485,Laura Coviella,Canary Islands,4227,Rip Curl Pro Search Taghazout Bay,Unknown,WQS,,,heat_57124,Round of 48 - Heat 3,3,5.97,False,,3.0|0.5|1.67|2.97|0.5|1.17|1.17
9485,Laura Coviella,Canary Islands,4267,Caparica Surf Fest 2023,Unknown,WQS,,,heat_89990,Round of 48 - Heat 2,4,6.03,False,,1.07|0.2|1.17|2.27|1.97|3.0|3.03
9485,Laura Coviella,Canary Islands,4337,Caraïbos Lacanau Pro,Unknown,WQS,,,heat_98037,Round of 48 - Heat 6,3,8.73,False,,4.5|0.5|4.23|0.93|3.6|3.77|0.27
9485,Laura Coviella,Canary Islands,4339,Rip Curl Pro Anglet,Unknown,WQS,,,heat_3053,Round of 64 - Heat 16,3,10.27,False,,4.5|3.0|4.33|5.77
9485,Laura Coviella,Canary Islands,4344,ABANCA Pantin Classic Galicia Pro,Unknown,WQS,,,heat_45015,Round of 48 - Heat 8,3,5.92,False,,0.001|0.93|4.0|1.0|1.922
9485,Laura Coviella,Canary Islands,1409,Caparica Junior Pro,Unknown,WJUN,,,heat_30301,Round 2,3,5.93,False,,1.5|2.5|3.43|0.87|1.3|1.77
9485,Laura Coviella,Canary Islands,1409,Caparica Junior Pro,Unknown,WJUN,,,heat_849,Round 1,1,6.83,True,,1.23|3.0|1.2|0.77|1.6|1.47|3.83|2.17
9485,Laura Coviella,Canary Islands,1592,Junior Pro Biscarrosse,Unknown,WJUN,,,heat_30301,Round 2,4,3.13,False,,2.0|0.83|1.0|0.8|1.13|1.07
9485,Laura Coviella,Canary Islands,1452,Junior Pro Espinho,Unknown,WJUN,,,heat_30301,Round 2,4,3.37,False,,0.5|1.07|2.3|0.93
9485,Laura Coviella,Canary Islands,1553,Pro A Coruna,Unknown,WJUN,,,heat_849,Round 1,4,3.6,False,,0.2|0.93|1.0|2.6
9485,Laura Coviella,Canary Islands,1465,Junior Pro Sopela,Unknown,WJUN,,,heat_64921,Round 3,3,6.5,False,,1.5|3.0|2.07|1.07|2.27|1.23|2.67|3.5|0.9
9485,Laura Coviella,Canary Islands,1465,Junior Pro Sopela,Unknown,WJUN,,,heat_30301,Round 2,2,8.87,True,,0.57|4.5|0.33|1.5|4.37|1.2
9485,Laura Coviella,Canary Islands,1465,Junior Pro Sopela,Unknown,WJUN,,,heat_849,Round 1,1,9.17,True,,0.5|0.77|4.17|1.07|1.2|5.0
10991,Laura De Los Reyes,Canary Islands,3270,Cabreiroá Pro Las Americas,Unknown,WQS,,,heat_89996,Round 1 - Heat 2,4,4.16,False,,0.57|2.93|1.03|1.23
10991,Laura De Los Reyes,Canary Islands,3695,GADIS Junior Pro Ferrol,Unknown,WJUN,,,heat_23716,Round of 32 - Heat 5,3,8.7,True,,1.17|2.5|0.83|6.2
10991,Laura De Los Reyes,Canary Islands,3695,GADIS Junior Pro Ferrol,Unknown,WJUN,,,heat_60639,Round of 40 - Heat 3,1,10.17,True,,3.67|4.67|5.5
8953,Leire Fuente,Spain,1409,Caparica Junior Pro,Unknown,WJUN,,,heat_64921,Round 3,4,5.47,False,,0.5|1.47|2.23|2.87|2.6
8953,Leire Fuente,Spain,1409,Caparica Junior Pro,Unknown,WJUN,,,heat_30301,Round 2,2,5.13,True,,0.67|0.73|2.5|2.63|1.9
8953,Leire Fuente,Spain,1452,Junior Pro Espinho,Unknown,WJUN,,,heat_30301,Round 2,3,5.73,False,,3.83|1.7|1.9|1.07|1.9|1.2|0.57
8953,Leire Fuente,Spain,1452,Junior Pro Espinho,Unknown,WJUN,,,heat_849,Round 1,2,5.57,True,,0.37|0.83|2.1|2.77|2.2|2.27|2.8
8953,Leire Fuente,Spain,1553,Pro A Coruna,Unknown,WJUN,,,heat_8373,Quarterfinals,3,5.7,False,,1.53|2.63|3.07|1.2|1.13|1.6|2.27|0.73
8953,Leire Fuente,Spain,1553,Pro A Coruna,Unknown,WJUN,,,heat_849,Round 1,2,5.3,True,,1.57|1.77|2.5|2.8|1.0|1.07|1.5
8953,Leire Fuente,Spain,1465,Junior Pro Sopela,Unknown,WJUN,,,heat_30301,Round 2,3,4.73,False,,2.0|1.2|1.17|2.73|0.67|1.03|1.23|0.77|1.07
2219,Lenny Perdomo,Canary Islands,494,Islas Canarias Santa Pro,Unknown,MQS,,,heat_31041,Round of 144,3,10.1,False,,5.8|4.3
13219,Leon Agurruza,Canary Islands,3735,ABANCA Pantin Classic Galicia Pro,Unknown,MQS,,,heat_60525,Round of 96 - Heat 3,4,5.8,True,,2.0|2.43|1.6|3.1|0.5|2.7|1.5
13219,Leon Agurruza,Canary Islands,4140,Junior Pro Morocco Mall,Unknown,MJUN,,,heat_86782,Round of 96 - Heat 8,4,8.07,False,,3.67|2.63|4.4|1.13|0.27|2.3|1.4|0.43|0.57
13219,Leon Agurruza,Canary Islands,4025,Cabreiroa Junior Pro Ferrol,Unknown,MJUN,,,heat_66728,Round of 96 - Heat 1,4,6.2,False,,2.83|2.87|3.33|0.5
13219,Leon Agurruza,Canary Islands,4006,E.Leclerc Pont-l'Abbé Junior Pro La Torche,Unknown,MJUN,,,heat_66728,Round of 96 - Heat 1,4,6.66,False,,3.83|2.83|0.43|1.6
9102,Leonardo Zambrano Sabates,Spain,2661,Caparica Pro,Unknown,MQS,,,heat_58665,Round 1 - Heat 16,3,6.06,False,,2.83|1.1|1.97|1.7|3.23
9102,Leonardo Zambrano Sabates,Spain,1408,Caparica Junior Pro,Unknown,MJUN,,,heat_64921,Round 3,4,6.04,False,,2.5|3.27|2.77
9102,Leonardo Zambrano Sabates,Spain,1408,Caparica Junior Pro,Unknown,MJUN,,,heat_30301,Round 2,2,8.6,True,,3.17|1.2|2.1|3.43|3.73|0.5|4.87|1.3
9102,Leonardo Zambrano Sabates,Spain,1453,Junior Pro Espinho,Unknown,MJUN,,,heat_30301,Round 2,4,5.46,False,,2.0|1.43|2.43|1.87|3.03|1.87
9102,Leonardo Zambrano Sabates,Spain,1466,Junior Pro Sopela,Unknown,MJUN,,,heat_849,Round 1,4,6.3,False,,3.0|1.23|1.23|1.03|1.07|1.97|3.3|1.67
684,Leticia Canales Bilbao,Basque Country,3917,Boost Mobile Gold Coast Pro,Unknown,WCS,,,heat_88842,Round of 32 - Heat 2,4,8.1,False,,1.93|3.93|4.17|0.6
684,Leticia Canales Bilbao,Basque Country,3917,Boost Mobile Gold Coast Pro,Unknown,WCS,,,heat_88827,Round of 64 - Heat 3,1,13.83,True,,7.5|1.8|6.33|4.57
684,Leticia Canales Bilbao,Basque Country,3918,GWM Sydney Surf Pro,Unknown,WCS,,,heat_89181,Round of 64 - Heat 7,4,8.6,False,,3.1|4.6|4.0|3.07
684,Leticia Canales Bilbao,Basque Country,3919,Ballito Pro,Unknown,WCS,,,heat_89966,Round of 64 - Heat 7,3,8.5,False,,3.67|4.83|0.53|0.57|3.27|0.23|0.2
684,Leticia Canales Bilbao,Basque Country,3920,VANS US Open of Surfing,Unknown,WCS,,,heat_55557,Round of 64 - Heat 4,4,8.43,False,,3.0|1.5|3.63|3.93|4.5|1.77
684,Leticia Canales Bilbao,Basque Country,3921,EDP Vissla Pro Ericeira,Unknown,WCS,,,heat_91264,Round of 32 - Heat 2,4,5.67,False,,1.5|2.17|3.5|0.6
684,Leticia Canales Bilbao,Basque Country,3921,EDP Vissla Pro Ericeira,Unknown,WCS,,,heat_91248,Round of 64 - Heat 2,2,9.83,True,,5.0|0.83|3.5|4.83
684,Leticia Canales Bilbao,Basque Country,3924,"Haleiwa Challenger, at Home in the Hawaiian Islands",Unknown,WCS,,,heat_92266,Round of 48 - Heat 2,3,7.9,False,,3.63|3.73|4.17|2.57|2.8
684,Leticia Canales Bilbao,Basque Country,4812,Pro Taghazout Bay,Unknown,WQS,,,heat_46665,Round of 32 - Heat 6,3,7.2,False,,1.93|0.33|3.8|0.4|3.4|2.87
684,Leticia Canales Bilbao,Basque Country,4812,Pro Taghazout Bay,Unknown,WQS,,,heat_60639,Round of 40 - Heat 3,2,11.87,True,,6.0|1.5|5.87|1.2
684,Leticia Canales Bilbao,Basque Country,4871,Caparica Surf Fest 2025,Unknown,WQS,,,heat_68007,Round of 16 - Heat 3,3,9.23,False,,1.4|2.07|0.83|0.5|4.13|3.7|4.73|4.5
684,Leticia Canales Bilbao,Basque Country,4871,Caparica Surf Fest 2025,Unknown,WQS,,,heat_50579,Round of 32 - Heat 8,2,12.64,True,,0.4|0.5|4.17|2.0|4.43|6.07|6.57|1.83
684,Leticia Canales Bilbao,Basque Country,4938,Caraïbos Lacanau Pro,Unknown,WQS,,,heat_46665,Round of 32 - Heat 6,3,8.53,False,,4.1|4.43|3.0|0.6|3.1|4.1
684,Leticia Canales Bilbao,Basque Country,4938,Caraïbos Lacanau Pro,Unknown,WQS,,,heat_98037,Round of 48 - Heat 6,1,12.57,True,,6.5|4.5|0.57|4.0|0.43|6.07|1.0|4.0
684,Leticia Canales Bilbao,Basque Country,4934,Boardmasters Open 2025,Unknown,WQS,,,heat_46665,Round of 32 - Heat 6,3,8.5,False,,1.77|3.5|0.5|5.0|2.5|3.03
684,Leticia Canales Bilbao,Basque Country,4934,Boardmasters Open 2025,Unknown,WQS,,,heat_36971,Round of 48 - Heat 5,2,8.07,True,,0.83|4.3|0.5|0.4|1.0|0.2|0.43|3.77
684,Leticia Canales Bilbao,Basque Country,1240,Prozis Pro Junior Espinho,Unknown,WJUN,,,heat_58739,Semifinals,2,11.0,False,,2.5|8.5|1.5|1.67|1.23
684,Leticia Canales Bilbao,Basque Country,1240,Prozis Pro Junior Espinho,Unknown,WJUN,,,heat_8373,Quarterfinals,1,10.5,True,,4.0|4.67|5.83
684,Leticia Canales Bilbao,Basque Country,1240,Prozis Pro Junior Espinho,Unknown,WJUN,,,heat_64921,Round 3,1,13.5,True,,5.33|5.9|1.33|7.6
684,Leticia Canales Bilbao,Basque Country,1240,Prozis Pro Junior Espinho,Unknown,WJUN,,,heat_30301,Round 2,1,12.74,True,,0.5|3.5|1.8|3.13|1.93|0.57|8.17|4.57
684,Leticia Canales Bilbao,Basque Country,1252,Peña Txuri Junior Pro Sopela,Unknown,WJUN,,,heat_92125,Final,1,14.07,False,,1.13|8.0|2.83|4.33|3.43|5.3|6.07
684,Leticia Canales Bilbao,Basque Country,1252,Peña Txuri Junior Pro Sopela,Unknown,WJUN,,,heat_58739,Semifinals,1,12.17,True,,4.67|7.5|0.67|1.9|0.73|3.8
684,Leticia Canales Bilbao,Basque Country,1252,Peña Txuri Junior Pro Sopela,Unknown,WJUN,,,heat_8373,Quarterfinals,1,17.16,True,,0.6|2.67|7.0|8.83|8.33|6.0
684,Leticia Canales Bilbao,Basque Country,1252,Peña Txuri Junior Pro Sopela,Unknown,WJUN,,,heat_64921,Round 3,1,12.07,True,,6.67|4.23|1.0|5.4|4.73|4.23|1.23
684,Leticia Canales Bilbao,Basque Country,1252,Peña Txuri Junior Pro Sopela,Unknown,WJUN,,,heat_30301,Round 2,1,11.07,True,,6.17|0.37|4.9|2.9|3.3|3.37|1.17
684,Leticia Canales Bilbao,Basque Country,1269,Airwalk Pro Junior,Unknown,WJUN,,,heat_58739,Semifinals,2,8.64,False,,1.07|1.9|3.07|5.17|1.07|3.47
684,Leticia Canales Bilbao,Basque Country,1269,Airwalk Pro Junior,Unknown,WJUN,,,heat_8373,Quarterfinals,1,15.33,True,,4.67|4.17|8.33|1.13|3.27|7.0|0.93
684,Leticia Canales Bilbao,Basque Country,1269,Airwalk Pro Junior,Unknown,WJUN,,,heat_64921,Round 3,1,12.77,True,,6.5|3.83|6.27|2.23|4.27|4.37
